preload = 35
latAmp = 100
contactDistance = 25
run = 036
temperature = 21.2
cantilever = 529b02
trajectory = LS_p35_d80_vp20_vd20.traj
humidity = 37.8
sample = sws19
date = March 30, 2010 12:17
norAmp = 100
endIndex = 9698
startIndex = 8825
pulloffAngle = 10.0
<data>
forceLateralMicroNewton forceNormalMicroNewton  positionLateralMicron   positionNormalMicron    time                    voltageForceLateral     voltageForceNormal      voltagePositionX        voltagePositionY        
-0.130563136498         0.0915772583482         0.05493164              0.0793457               0.0                     0.03845215              0.03112793              0.00793457              0.005493164             
-0.117092320801         0.098759799375          0.04882812              0.07629395              0.0                     0.03448486              0.03356934              0.007629395             0.004882812             
-0.137816642195         0.10414668308           0.04882812              0.08239746              0.0156                  0.04058838              0.03540039              0.008239746             0.004882812             
-0.140925297195         0.115818308571          0.05187988              0.07629395              0.0312                  0.04150391              0.03936768              0.007629395             0.005187988             
-0.12538205615          0.10414668308           0.04882812              0.08239746              0.0312                  0.03692627              0.03540039              0.008239746             0.004882812             
-0.12849071115          0.117613936473          0.05187988              0.08239746              0.0469                  0.0378418               0.03997803              0.008239746             0.005187988             
-0.131599332195         0.10324885442           0.04882812              0.08239746              0.0469                  0.03875732              0.03509521              0.008239746             0.004882812             
-0.136780412544         0.0915772583482         0.05187988              0.08239746              0.0625                  0.0402832               0.03112793              0.008239746             0.005187988             
-0.120200975801         0.106840139643          0.05187988              0.0793457               0.0781                  0.03540039              0.03631592              0.00793457              0.005187988             
-0.136780412544         0.0906794296875         0.05493164              0.08239746              0.0781                  0.0402832               0.03082275              0.008239746             0.005493164             
-0.145070147892         0.0870881738839         0.05187988              0.07629395              0.0937                  0.04272461              0.02960205              0.007629395             0.005187988             
-0.130563136498         0.0861903452232         0.05187988              0.0793457               0.1094                  0.03845215              0.02929687              0.00793457              0.005187988             
-0.12227340115          0.109533596205          0.04882812              0.07629395              0.1094                  0.03601074              0.03723145              0.007629395             0.004882812             
-0.124345826498         0.100555427277          0.04577637              0.07629395              0.125                   0.03662109              0.03417969              0.007629395             0.004577637             
-0.130563136498         0.105942310982          0.05187988              0.07324219              0.1406                  0.03845215              0.03601074              0.007324219             0.005187988             
-0.12227340115          0.116716107813          0.05187988              0.08239746              0.1406                  0.03601074              0.03967285              0.008239746             0.005187988             
-0.126418285801         0.0924750870089         0.05493164              0.07629395              0.1562                  0.03723145              0.03143311              0.007629395             0.005493164             
-0.152323653589         0.0915772583482         0.05187988              0.08239746              0.1719                  0.04486084              0.03112793              0.008239746             0.005187988             
-0.127454481498         0.105044511741          0.04577637              0.0793457               0.1719                  0.03753662              0.03570557              0.00793457              0.004577637             
-0.145070147892         0.112227023348          0.05187988              0.08239746              0.1875                  0.04272461              0.03814697              0.008239746             0.005187988             
-0.135744216847         0.0969641420536         0.05493164              0.07629395              0.1875                  0.03997803              0.03295898              0.007629395             0.005493164             
-0.145070147892         0.10414668308           0.04882812              0.08239746              0.2031                  0.04272461              0.03540039              0.008239746             0.004882812             
-0.129526906847         0.0996575986161         0.04882812              0.07629395              0.2187                  0.03814697              0.03387451              0.007629395             0.004882812             
-0.112947470105         0.0888838017857         0.04882812              0.07629395              0.2187                  0.03326416              0.0302124               0.007629395             0.004882812             
-0.145070147892         0.101453226518          0.05187988              0.08239746              0.2344                  0.04272461              0.03448486              0.008239746             0.005187988             
-0.0994766544077        0.0978619707143         0.04882812              0.07629395              0.25                    0.02929687              0.03326416              0.007629395             0.004882812             
-0.14403391824          0.11402265125           0.04882812              0.07324219              0.25                    0.04241943              0.03875732              0.007324219             0.004882812             
-0.137816642195         0.0942707149107         0.05187988              0.07629395              0.2656                  0.04058838              0.03204346              0.007629395             0.005187988             
-0.138852837892         0.10414668308           0.04882812              0.08239746              0.2812                  0.04089355              0.03540039              0.008239746             0.004882812             
-0.117092320801         0.0906794296875         0.05493164              0.08239746              0.2812                  0.03448486              0.03082275              0.008239746             0.005493164             
-0.15025122824          0.0942707149107         0.04882812              0.0793457               0.2969                  0.04425049              0.03204346              0.00793457              0.004882812             
-0.116056125105         0.0951685141518         0.04577637              0.0793457               0.2969                  0.03417969              0.03234863              0.00793457              0.004577637             
-0.141961492892         0.105044511741          0.04577637              0.07324219              0.3125                  0.04180908              0.03570557              0.007324219             0.004577637             
-0.123309630801         0.106840139643          0.05187988              0.0793457               0.3281                  0.03631592              0.03631592              0.00793457              0.005187988             
-0.140925297195         0.098759799375          0.04882812              0.0793457               0.3281                  0.04150391              0.03356934              0.00793457              0.004882812             
-0.137816642195         0.0960663428125         0.05493164              0.08239746              0.3437                  0.04058838              0.03265381              0.008239746             0.005493164             
-0.132635561847         0.0996575986161         0.04577637              0.08239746              0.3594                  0.0390625               0.03387451              0.008239746             0.004577637             
-0.134707987195         0.106840139643          0.05187988              0.0793457               0.3594                  0.03967285              0.03631592              0.00793457              0.005187988             
-0.12849071115          0.108635767545          0.04577637              0.07324219              0.375                   0.0378418               0.03692627              0.007324219             0.004577637             
-0.132635561847         0.0879860025446         0.05187988              0.07324219              0.3906                  0.0390625               0.02990723              0.007324219             0.005187988             
-0.130563136498         0.10414668308           0.05493164              0.0793457               0.3906                  0.03845215              0.03540039              0.00793457              0.005493164             
-0.137816642195         0.111329224107          0.05493164              0.07629395              0.4062                  0.04058838              0.0378418               0.007629395             0.005493164             
-0.12849071115          0.11402265125           0.04577637              0.0793457               0.4219                  0.0378418               0.03875732              0.00793457              0.004577637             
-0.12227340115          0.0996575986161         0.0579834               0.0793457               0.4219                  0.03601074              0.03387451              0.00793457              0.00579834              
-0.127454481498         0.123898648839          0.05493164              0.07629395              0.4375                  0.03753662              0.04211426              0.007629395             0.005493164             
-0.140925297195         0.101453226518          0.04882812              0.0793457               0.4375                  0.04150391              0.03448486              0.00793457              0.004882812             
-0.132635561847         0.115818308571          0.04882812              0.08239746              0.4531                  0.0390625               0.03936768              0.008239746             0.004882812             
-0.139889067544         0.10324885442           0.04882812              0.08239746              0.4687                  0.04119873              0.03509521              0.008239746             0.004882812             
-0.140925297195         0.0951685141518         0.05187988              0.0793457               0.4687                  0.04150391              0.03234863              0.00793457              0.005187988             
-0.124345826498         0.0942707149107         0.05493164              0.0793457               0.4844                  0.03662109              0.03204346              0.00793457              0.005493164             
-0.156468504286         0.102351055179          0.05493164              0.07629395              0.4844                  0.04608154              0.03479004              0.007629395             0.005493164             
-0.127454481498         0.105044511741          0.04577637              0.0793457               0.5                     0.03753662              0.03570557              0.00793457              0.004577637             
-0.129526906847         0.122103020938          0.04882812              0.08239746              0.5156                  0.03814697              0.04150391              0.008239746             0.004882812             
-0.118128550453         0.098759799375          0.04882812              0.07629395              0.5156                  0.03479004              0.03356934              0.007629395             0.004882812             
-0.126418285801         0.0969641420536         0.05493164              0.0793457               0.5312                  0.03723145              0.03295898              0.00793457              0.005493164             
-0.124345826498         0.0978619707143         0.05187988              0.0793457               0.5469                  0.03662109              0.03326416              0.00793457              0.005187988             
-0.127454481498         0.113124852009          0.05187988              0.07324219              0.5469                  0.03753662              0.03845215              0.007324219             0.005187988             
-0.157504733937         0.105942310982          0.04882812              0.0793457               0.5625                  0.04638672              0.03601074              0.00793457              0.004882812             
-0.134707987195         0.102351055179          0.05187988              0.08239746              0.5781                  0.03967285              0.03479004              0.008239746             0.005187988             
-0.121237205453         0.0843947173214         0.04882812              0.08239746              0.5781                  0.03570557              0.02868652              0.008239746             0.004882812             
