February 06, 2009 15:10 
529b02
H:\swData\20090206-sws9-ls\traj\LS_p35_a07_v20.traj
lateral amplification = 100
normal amp = 100
pitch angle = 0
roll angle = 0
\* Data Starts Here *\
Time Stamp	X Output	Y Output	Capacitive Feedback 1	Capacitive Feedback 2
15:10:03.1718	2.670288E-1	2.047729E-1	6.713867E-3	4.272461E-3
15:10:03.1718	2.642822E-1	2.078247E-1	7.019043E-3	3.967285E-3
15:10:03.1875	2.624512E-1	2.056885E-1	6.408691E-3	3.356934E-3
15:10:03.1875	2.685547E-1	2.011108E-1	6.713867E-3	4.272461E-3
15:10:03.2031	2.642822E-1	2.111816E-1	6.103516E-3	3.662109E-3
15:10:03.2031	2.667236E-1	2.038574E-1	7.324219E-3	4.272461E-3
15:10:03.2187	2.700806E-1	2.053833E-1	7.019043E-3	4.577637E-3
15:10:03.2187	2.682495E-1	2.059937E-1	7.019043E-3	3.662109E-3
15:10:03.2343	2.685547E-1	2.029419E-1	7.019043E-3	4.272461E-3
15:10:03.2343	2.609253E-1	2.047729E-1	6.713867E-3	4.272461E-3
15:10:03.2500	2.682495E-1	2.093506E-1	6.713867E-3	3.967285E-3
15:10:03.2500	2.633667E-1	2.038574E-1	7.019043E-3	3.662109E-3
15:10:03.2500	2.618408E-1	2.041626E-1	6.713867E-3	4.577637E-3
15:10:03.2656	2.703857E-1	2.124023E-1	7.019043E-3	3.967285E-3
15:10:03.2656	2.621460E-1	2.047729E-1	7.629395E-3	4.272461E-3
15:10:03.2812	2.716064E-1	2.053833E-1	7.324219E-3	3.967285E-3
15:10:03.2812	2.685547E-1	2.066040E-1	7.019043E-3	3.967285E-3
15:10:03.2968	2.670288E-1	2.062988E-1	7.019043E-3	3.967285E-3
15:10:03.2968	2.639771E-1	2.053833E-1	6.408691E-3	4.272461E-3
15:10:03.3125	2.655029E-1	2.142334E-1	7.019043E-3	3.662109E-3
15:10:03.3125	2.685547E-1	2.117920E-1	6.408691E-3	3.967285E-3
15:10:03.3281	2.694702E-1	2.023315E-1	7.629395E-3	4.272461E-3
15:10:03.3281	2.682495E-1	2.056885E-1	7.019043E-3	3.662109E-3
15:10:03.3281	2.700806E-1	2.041626E-1	7.019043E-3	3.967285E-3
15:10:03.3281	2.661133E-1	2.066040E-1	6.713867E-3	4.272461E-3
15:10:03.3437	2.703857E-1	2.062988E-1	6.713867E-3	3.662109E-3
15:10:03.3437	2.639771E-1	2.038574E-1	7.324219E-3	3.662109E-3
15:10:03.3593	2.673340E-1	2.093506E-1	6.713867E-3	3.967285E-3
15:10:03.3593	2.667236E-1	2.053833E-1	6.713867E-3	4.272461E-3
15:10:03.3750	2.676392E-1	2.059937E-1	6.408691E-3	3.967285E-3
15:10:03.3750	2.639771E-1	2.014160E-1	6.713867E-3	3.967285E-3
15:10:03.3750	2.679443E-1	2.090454E-1	6.713867E-3	4.272461E-3
15:10:03.3906	2.664185E-1	2.038574E-1	7.019043E-3	3.967285E-3
15:10:03.3906	2.679443E-1	2.059937E-1	7.324219E-3	3.967285E-3
15:10:03.3906	2.688599E-1	2.005005E-1	6.408691E-3	4.272461E-3
15:10:03.4062	2.676392E-1	2.059937E-1	6.408691E-3	4.272461E-3
15:10:03.4062	2.642822E-1	2.029419E-1	7.019043E-3	3.967285E-3
15:10:03.4218	2.728271E-1	2.047729E-1	7.019043E-3	3.662109E-3
15:10:03.4218	2.661133E-1	2.099609E-1	7.324219E-3	3.967285E-3
15:10:03.4375	2.713013E-1	2.047729E-1	7.629395E-3	3.662109E-3
15:10:03.4375	2.679443E-1	2.066040E-1	7.324219E-3	3.967285E-3
15:10:03.4375	2.645874E-1	2.059937E-1	6.713867E-3	3.967285E-3
15:10:03.4531	2.645874E-1	2.072144E-1	6.713867E-3	4.272461E-3
15:10:03.4531	2.651978E-1	2.075195E-1	6.713867E-3	4.272461E-3
15:10:03.4531	2.709961E-1	2.111816E-1	6.713867E-3	4.577637E-3
15:10:03.4687	2.682495E-1	2.053833E-1	7.019043E-3	4.272461E-3
15:10:03.4687	2.664185E-1	2.078247E-1	7.019043E-3	3.662109E-3
15:10:03.4843	2.645874E-1	2.056885E-1	7.019043E-3	3.662109E-3
15:10:03.4843	2.691650E-1	2.075195E-1	7.324219E-3	4.272461E-3
15:10:03.4843	2.639771E-1	2.084351E-1	6.713867E-3	4.272461E-3
15:10:03.5000	2.645874E-1	2.050781E-1	7.019043E-3	3.356934E-3
15:10:03.5000	2.655029E-1	2.099609E-1	7.019043E-3	3.967285E-3
15:10:03.5156	2.618408E-1	2.120972E-1	7.324219E-3	4.272461E-3
15:10:03.5156	2.664185E-1	2.096558E-1	7.324219E-3	3.967285E-3
15:10:03.5156	2.694702E-1	2.093506E-1	7.019043E-3	3.662109E-3
15:10:03.5312	2.651978E-1	2.050781E-1	6.103516E-3	3.967285E-3
15:10:03.5312	2.658081E-1	2.062988E-1	7.629395E-3	3.662109E-3
15:10:03.5312	2.661133E-1	2.044678E-1	7.019043E-3	3.662109E-3
15:10:03.5468	2.667236E-1	2.084351E-1	7.019043E-3	3.662109E-3
15:10:03.5468	2.673340E-1	2.087402E-1	7.019043E-3	4.577637E-3
15:10:03.5625	2.703857E-1	2.059937E-1	6.408691E-3	3.662109E-3
15:10:03.5625	2.648926E-1	2.017212E-1	7.019043E-3	3.967285E-3
15:10:03.5625	2.691650E-1	2.029419E-1	7.019043E-3	3.662109E-3
15:10:03.5781	2.645874E-1	2.084351E-1	7.019043E-3	4.272461E-3
