dataFileName	indexContact	indexMaxPreload	indexMaxAdhesion
035-10d-29p.data	814	982	990
035-15d-29p.data	835	990	995
035-20d-29p.data	859	1099	1105
035-25d-29p.data	886	1054	1060
035-30d-29p.data	909	1158	1165
035-35d-29p.data	934	1148	1153
