dataFileName	indexContact	indexMaxPreload	indexMaxAdhesion
a0.0.data	232	296	440
a1.0.data	211	251	395
a10.0.data	207	244	344
a2.0.data	210	250	392
a20.0.data	206	243	324
a3.0.data	210	250	389
a30.0.data	205	243	317
a4.0.data	210	249	376
a40.0.data	205	242	312
a5.0.data	209	248	371
a50.0.data	206	242	308
a6.0.data	209	248	359
a60.0.data	206	242	305
a7.0.data	207	246	356
a70.0.data	206	239	296
a8.0.data	208	246	354
a80.0.data	204	239	292
a9.0.data	207	245	349
a90.0.data	204	240	296
